simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	gps_time	geocent_end_time	geocent_end_time_ns
14	3.70423	0.69447503	0.19379682	1773.699	16.848932	13.349607	-0.29508184	-0.2363848	1021593410.808704	1021593410	819823503
15	3.5817722	0.52802104	0.6735585	3119.9286	48.939003	40.753216	-0.11274936	0.6350153	1027291283.998195	1027291284	17526865
16	3.7971859	0.87535684	0.38678959	274.64673	27.827528	26.384573	0.12137735	0.21521371	1026305955.487796	1026305955	487770796
17	0.66888419	0.72449942	0.41072353	1612.3675	21.764365	10.693866	0.18457266	-0.26367764	1027175003.017578	1027175003	38534403
18	3.9378139	1.1195633	0.44109271	4819.9842	49.04258	25.416388	0.20418301	0.029354132	1010775401.09526	1010775401	110533118
19	6.1280585	-0.5691877	0.23365737	4958.4529	47.282398	39.637336	0.56930864	-0.25754521	1012202965.450129	1012202965	431079984
20	2.5551373	0.15590735	1.3743943	835.21633	11.808455	8.5607819	-0.099403981	0.058781813	1006090283.571211	1006090283	589220881
21	3.9262421	0.79371775	0.6043866	2713.2527	32.177634	27.117263	0.59195843	0.013217561	1006402006.78779	1006402006	786593080
22	1.277467	0.27687017	0.54791956	1180.1732	61.281998	31.458903	-0.11816985	0.17747219	1001213750.646362	1001213750	642399311
23	2.9328673	0.2391873	0.1338611	3626.203	25.016894	20.862205	-0.091218858	0.26692396	1011006630.399179	1011006630	417090178
24	2.7429147	-0.83090338	0.42219035	2063.373	16.140819	15.094796	0.3045711	0.72513399	1031129843.28785	1031129843	270183086
25	5.0093436	0.57978635	0.44123057	8386.1778	69.42085	57.164322	-0.29712012	0.56761551	1023526060.815115	1023526060	835318565
26	4.5625499	-0.0033924737	0.32873468	830.4267	14.235791	8.0186975	-0.54273882	-0.070995494	1027784823.798691	1027784823	782459617
27	3.2600868	-0.72179625	2.48729	3847.2239	65.159055	34.973401	-0.22456644	-0.10144758	1023039739.217514	1023039739	199985147
28	5.4614414	0.20350803	0.72901468	1598.1535	13.226916	11.134608	0.18660306	0.18972716	1025334561.693097	1025334561	710680604
30	4.5274938	-0.31407747	0.49975332	3404.2253	25.945015	17.214586	0.5195389	-0.41375223	1004085051.913471	1004085051	894502997
31	1.2978968	1.0184008	0.20365918	4779.6627	65.664903	47.565687	0.41261861	-0.23449571	1011601181.428589	1011601181	446510792
32	0.42200473	-0.33899638	2.3250295	1830.4312	51.602507	33.00962	0.0036951536	-0.52403846	1015143358.430054	1015143358	409682035
33	0.96535827	1.405876	2.6485628	282.75074	54.656083	27.537912	-0.28492255	-0.45784577	1025350902.272071	1025350902	286546469
34	5.5939389	-0.089808104	2.6479857	4715.8915	60.518584	58.138925	-0.45957112	-0.011710437	1019959933.332461	1019959933	315085053
35	0.86125001	-0.38782735	0.29863599	8233.7018	58.996157	52.266244	0.48190506	0.6253388	1030503249.061004	1030503249	45942068
36	1.2286402	0.6087806	2.4715962	8136.0585	84.106108	70.7904	0.13647646	-0.072114558	1006929388.075432	1006929388	96179485
37	2.1300433	0.37971655	0.79373039	3442.8219	63.48075	41.478534	0.34214743	0.44091722	1028211358.348389	1028211358	364578724
38	3.3950243	-0.33706707	2.3010108	607.30023	24.120331	9.3022218	-0.055400156	-0.13695746	1022464119.947027	1022464119	957714438
40	0.59251636	-1.2848864	0.045897956	2402.067	49.442873	30.355771	0.11143467	-0.16200968	1025167523.118758	1025167523	105770946
41	0.096313154	-0.5208058	0.67685908	951.00884	59.315386	22.314127	-0.1286439	0.21585703	1015707121.645491	1015707121	652074337
42	0.78005649	1.0052041	0.67907597	2400.1518	20.759953	14.16913	-0.071414806	-0.15877075	1012441010.583218	1012441010	602406263
43	5.6154169	0.78766168	2.1815289	1215.5154	33.904692	24.719144	0.4471407	-0.64166835	1004332595.133911	1004332595	146057487
44	4.673247	-0.95413214	1.1088945	3456.1898	76.835805	74.344277	-0.42752931	-0.014080083	1002604491.04152	1002604491	29860258
45	5.575625	0.60180714	2.2818349	2111.7266	31.000784	22.578454	-0.38193878	0.65242274	1008615949.78513	1008615949	801850915
46	3.6029505	-0.86447741	2.8300176	2210.1806	30.218223	9.8939743	-0.49678261	0.22408776	1006234331.104249	1006234331	84162116
48	5.6443706	0.07308826	0.51130883	1249.7515	10.328624	8.2571457	-0.028035922	0.025238544	1026625479.530087	1026625479	544692993
49	3.1721989	0.60380936	0.90032262	8158.2294	102.35357	83.168294	0.47863704	0.72936233	1013763147.914541	1013763147	934753776
50	2.2987218	-0.66782778	2.2454705	949.65596	34.385768	34.362286	0.88812108	-0.44051804	1011722560.262569	1011722560	242466450
51	2.2201664	1.1211415	2.648567	3076.9031	39.173496	24.311655	-0.052852327	-0.72572477	1021250026.972652	1021250026	991365790
52	6.0671339	-0.020319271	2.4977238	2599.633	39.011714	36.859079	0.52869186	0.19517315	1003856412.911255	1003856412	896526217
53	4.8075375	0.10269399	2.1479062	2809.0517	70.281527	55.954282	-0.091164175	-0.62797795	1019659391.269554	1019659391	280249476
54	0.69866177	0.81989794	0.42700355	8888.6516	101.12748	75.368002	-0.24413285	-0.13382399	1009323538.281196	1009323538	299516201
55	3.3135728	0.72209747	2.3516611	1575.4931	64.594646	45.002348	0.033739067	0.013942362	1012809343.363874	1012809343	382511377
56	0.47528232	0.1038875	1.0705414	2332.2307	33.920719	28.619853	-0.15746066	0.33691871	1007303931.395142	1007303931	377634525
57	0.5808899	0.24411899	0.28610987	2828.3105	32.748713	24.235857	0.08471564	-0.59270069	1022415448.504106	1022415448	516906500
58	2.8306436	0.19983041	2.6879702	1512.4036	12.165606	7.6941116	0.58846968	-0.30595209	1030569467.355396	1030569467	370710731
59	4.2690116	-0.061137693	2.7058954	619.94259	15.019245	11.101648	-0.031912117	0.043697528	1008010698.860298	1008010698	874503255
60	0.3098509	-0.23884249	0.89613979	3677.2437	32.78678	30.232149	0.74606273	0.73723896	1010317813.106768	1010317813	88136673
62	6.2328929	-0.54661009	0.80578592	1823.5983	18.73258	13.520598	0.084129109	-0.22484889	1010657645.569787	1010657645	549678683
63	1.786631	0.68409147	0.40715415	1290.6884	23.642918	15.240697	0.019960181	-0.48201276	1021484473.977844	1021484473	992090106
64	2.7374781	0.4540038	0.18661365	4123.1289	59.977856	55.132005	0.65127386	0.21846746	1005568148.713042	1005568148	733216643
65	4.8641515	-1.1185281	0.66906745	1363.4939	19.04859	18.381733	-0.019082739	-0.32091201	1007027100.842285	1007027100	822554231
66	2.3531795	0.055067242	0.14395914	781.54354	15.973571	12.972728	-0.56550846	-0.06962157	1017000619.643437	1017000619	638106823
67	0.53974502	-0.66747287	2.862028	10047.697	110.19591	92.036917	0.03514922	0.33753049	1007920033.825014	1007920033	806346655
68	4.2703887	0.87247801	2.2879091	1811.3843	53.044696	45.369893	0.39799573	0.053843137	1017062666.317324	1017062666	335748672
69	6.0119545	-1.1535771	0.14941762	1084.247	12.924602	10.847568	-0.032201884	0.010313518	1003993121.224063	1003993121	215655446
70	1.7542944	-0.024825885	0.4115078	1418.1462	34.535124	30.44023	-0.028314501	0.0035019012	1013191337.067249	1013191337	52918077
71	3.6437136	0.6769452	1.0434226	2021.8679	24.581198	22.128713	-0.28425542	-0.11346198	1002991049.676068	1002991049	694126964
72	5.3373964	0.1944663	2.1127356	134.58108	23.469884	10.609334	-0.27160191	0.040655525	1014507033.270689	1014507033	270133138
73	5.6967739	0.28608051	0.4561375	1434.7095	25.610907	23.177556	-0.060831551	-0.014100836	1012250754.750122	1012250754	768788338
74	5.7311327	0.79517612	0.80954091	531.66651	14.541604	7.612999	-0.39534732	-0.023047449	1011973667.35155	1011973667	365812659
75	4.0083094	0.15306749	2.7603945	1656.4433	41.060983	40.709776	0.10156942	0.29454792	1018421717.605713	1018421717	618598223
76	2.8737428	-1.2118011	2.2694631	3264.7566	44.56165	41.998065	0.10109862	0.51615128	1006043015.324716	1006043015	306829214
77	3.7962892	0.10225033	1.3161152	2128.5876	36.742138	36.630046	0.034468337	0.42512534	1014039804.763993	1014039804	778761625
78	4.1117304	1.1776959	2.6930017	536.29031	36.974927	20.106669	-0.28945962	0.099611423	1012018893.526043	1012018893	533522487
79	4.7244838	0.055420077	2.6755138	693.05243	15.938372	13.473596	0.051695402	-0.01232002	1019115986.79672	1019115986	810355186
80	2.9483481	1.4552104	2.2614681	3386.1223	106.96355	76.861123	-0.46413954	0.25768524	1013493952.609087	1013493952	623522401
81	0.25017427	-1.1781865	0.49065742	8105.4286	168.86968	123.34858	0.80011429	0.54222469	1022892952.067232	1022892952	49772978
82	1.2531091	-1.023311	0.26151526	1577.5584	21.395342	21.248009	0.56689461	-0.0044418417	1009579013.811449	1009579013	797232866
83	0.20542458	-0.40706028	1.3856587	2038.1275	54.457301	46.578114	0.39799573	0.053843137	1001629347.708499	1001629347	694084525
84	0.76268374	-0.33575691	2.9391875	1393.7426	42.657852	22.893285	-0.044498388	-0.11824334	1012148616.852347	1012148616	837721109
86	5.9660831	0.16259357	1.6375718	1210.0934	73.554022	31.888784	0.40978233	-0.25448997	1012131805.969769	1012131805	960231900
87	6.0466993	-0.36310503	0.52853029	1779.8409	31.743647	13.89043	0.34983225	-0.02287797	1012890938.1604	1012890938	145833731
88	0.23735807	0.19262581	2.5409593	2105.5209	59.914628	44.809566	-0.3566388	-0.17514611	1007238425.360427	1007238425	361134887
89	1.9759382	-0.777022	2.2119842	2342.7144	59.125826	56.780537	-0.5459296	0.42065762	1015259487.303711	1015259487	284743786
90	5.8116986	-0.3930687	1.7143043	1598.0395	58.128008	36.111221	0.15586747	-0.23032347	1015630963.700315	1015630963	695095301
91	4.7567193	-0.31079822	2.1460224	3603.5473	27.173969	18.633004	0.68772911	-0.28689629	1005121255.702175	1005121255	682412028
92	6.0074179	-0.50950451	2.1691076	1143.6962	25.786379	22.30664	0.27913156	0.015976899	1000591264.195149	1000591264	181065440
93	5.2001806	-0.47649348	2.7998761	1617.6442	34.456655	23.389802	0.0058042685	-0.05512716	1013307807.225469	1013307807	208074212
94	2.7179866	0.65510702	1.5491001	1848.7602	39.100204	37.107917	-0.056152858	-0.17977916	1025985601.787354	1025985601	807591677
95	2.6483073	0.39565188	2.2400546	2432.5583	37.660566	30.561212	0.35448334	0.10348748	1017637892.356323	1017637892	375430465
96	4.0693219	-0.42063099	0.17628302	3922.7351	30.107444	21.303992	0.43458102	-0.37163067	1013913120.072441	1013913120	54455042
97	6.1952852	-0.8333517	2.4796361	5900.0803	95.916541	70.788049	0.075486679	0.088183844	1011185081.143607	1011185081	126051664
98	4.6493372	0.7899432	2.4348507	1767.4409	40.545074	26.935835	0.11145805	-0.096993415	1000638343.83463	1000638343	834053516
101	5.2381171	0.56657504	0.26728783	2327.8103	63.22618	39.27839	0.15586747	-0.23032347	1020312352.546875	1020312352	546538472
102	1.0712808	0.83611497	0.78158972	8066.2829	95.571963	62.720386	0.096532315	-0.4977249	1009329254.655365	1009329254	672883987
103	1.1071729	-0.080261682	0.2987326	2432.0538	39.799103	36.094471	-0.32624093	-0.10019709	1017697941.389771	1017697941	406826496
104	3.2408187	-1.1844669	1.9763393	2448.58	38.763398	36.775549	-0.38662577	0.099009884	1010623622.957942	1010623622	940077543
105	3.5901715	-0.92322915	1.7347627	2746.5453	85.389784	79.110585	0.23947435	0.2136021	1011425453.098776	1011425453	92063189
106	0.18888596	1.0452088	0.81926982	6415.7969	49.95664	40.802637	0.3396907	-0.33553682	1026124838.226449	1026124838	245213270
107	1.6860173	0.94731929	2.0224333	1794.3301	44.202975	32.447518	0.3114961	0.011969775	1005702498.542259	1005702498	548677564
108	0.85529671	0.50724751	0.42495027	3162.7084	28.046741	20.823029	0.06810778	-0.010869004	1004069186.381375	1004069186	397872567
109	2.4926246	0.26404198	2.4520557	6567.9221	101.28656	63.753339	-0.69227129	0.10900691	1029514693.620356	1029514693	637799740
110	5.3942362	-0.75930781	1.1613845	155.90737	53.318733	24.033275	-0.0025625976	-0.08906942	1019348129.474333	1019348129	454129219
111	3.6110506	-0.8006896	1.7038935	1379.8088	33.940038	24.571216	-0.093645269	-0.22964309	1004168546.843338	1004168546	823327065
112	2.4581263	-1.4129542	2.079836	1199.3939	19.668867	17.503519	-0.35154248	-0.073329796	1013607252.464568	1013607252	451226711
113	4.9739644	-0.84802845	0.60788119	6154.38	88.090794	80.394722	0.024998955	0.035362167	1010027577.866344	1010027577	849074721
114	1.1609793	0.7364497	1.8481822	1502.5665	39.680111	31.6866	0.0078665007	-0.0065996289	1009416339.736084	1009416339	751167178
115	1.6370919	0.64306899	0.44657311	3487.0736	87.847455	74.674552	0.014441847	-0.19311301	1018748786.80249	1018748786	822762251
117	1.9601601	0.32697903	0.48352544	2262.7908	37.372986	22.268995	-0.20675719	0.71858907	1002505195.932899	1002505195	922025442
119	5.2447958	-1.4037913	2.1538995	4813.7201	75.138748	50.241437	0.87446709	0.50044684	1004770503.572933	1004770503	558921218
120	6.0829405	0.011300149	2.0807282	1263.3425	27.231172	17.401471	-0.42593362	0.47927245	1024670460.304754	1024670460	317039728
121	0.94046007	1.096678	2.6453217	6175.242	136.15889	131.73385	0.039912627	0.16886903	1005540124.942265	1005540124	959909558
122	4.5131757	-0.17379359	2.736673	4203.4253	28.53741	24.887435	0.44185986	-0.13445245	1020808252.980643	1020808252	963299990
123	0.64996012	-0.53496933	2.6347221	1741.3563	57.761188	23.009022	0.02829736	-0.18813874	1017225855.673121	1017225855	654101849
124	4.929657	0.24456071	2.2613033	2305.3971	37.973327	28.824168	0.075038848	-0.10029198	1004483214.363125	1004483214	381244898
125	3.5595286	0.0028791448	0.19954888	1306.4075	17.664333	14.658094	0.0035262969	0.12954984	1027268816.93209	1027268816	924095511
126	1.943543	-0.84688507	2.5625787	7510.7639	71.34645	58.054358	-0.17938908	0.55600837	1021891341.908228	1021891341	886970401
127	2.182186	-0.1498199	2.4257661	4938.7428	81.229418	46.543345	-0.24672994	0.3751269	1009736317.525816	1009736317	507589936
129	6.0919346	-0.51573257	0.94792651	2093.8843	29.944041	17.936555	-0.40484861	0.21148748	1009017003.047361	1009017003	27572036
130	2.2096953	0.56785151	0.57633234	1157.3841	29.568324	11.348073	-0.11812097	-0.022997857	1009134511.788787	1009134511	783901453
132	4.2053399	1.2213858	2.4074759	1862.5932	14.108126	13.129438	-0.76273551	0.063264478	1031162293.586484	1031162293	599299669
133	5.6121893	-0.3984147	0.34777532	3435.0251	31.29349	31.087547	0.10234566	-0.036484411	1031513547.11469	1031513547	98081946
136	0.033814742	-0.65855387	1.4639607	605.91953	12.641669	12.264819	0.44742777	-0.2837375	1026640126.841864	1026640126	847845078
137	3.830283	0.24040831	2.468018	721.6065	28.647224	26.967862	0.39775046	-0.30744852	1016060960.880816	1016060960	869002700
138	1.5199025	-0.69543439	2.3349676	5875.8786	117.60749	114.56842	-0.0048496867	-0.0096959168	1025581880.42688	1025581880	408568978
140	0.78230303	-0.84910351	0.82161027	1079.2002	24.975547	9.1780567	-0.099929778	-0.10706227	1022822197.322436	1022822197	301938534
141	1.1965535	0.24511982	0.32508596	1128.5088	46.259652	37.659472	-0.68953648	0.25247108	1009152943.297558	1009152943	307916760
142	2.9709715	-0.39500069	0.68056698	1887.2516	73.854339	56.845647	-0.052885043	0.37723123	1005980659.86124	1005980659	849848151
143	3.6275192	0.26642932	0.43285263	2990.7953	46.252889	31.814192	0.45013241	-0.037864647	1018347554.245899	1018347554	260803342
144	5.6133627	-0.52118174	0.52467596	3580.5175	64.808754	39.1412	-0.3081901	-0.050428722	1010292197.677985	1010292197	664385915
145	3.3895393	-1.0321774	0.48062619	2119.4895	37.673947	30.071449	-0.060182738	0.0098105879	1022176508.65102	1022176508	633017898
147	2.8767566	-1.2863585	0.52244457	2136.2951	32.222035	20.213843	0.8006192	-0.051750468	1018548023.966923	1018548023	950711966
148	1.3743873	-0.027304748	2.9574961	6106.2938	92.085126	74.599069	0.048193137	-0.25352483	1020024720.143799	1020024720	161517978
149	3.5306912	1.038071	2.7873656	6538.3012	77.468551	57.883262	0.1751717	-0.35962078	1006100937.163696	1006100937	183526754
150	0.88619357	0.59157625	2.4607758	1145.4027	27.272708	23.780931	-0.22339931	-0.36683553	1007572679.5153	1007572679	508004785
151	1.7695876	-0.21223209	0.98853725	3510.8632	38.689029	35.411156	0.1803378	0.14508344	1005170927.401925	1005170927	383812428
152	3.049975	0.7904098	2.415586	2426.4108	24.317182	19.305221	-0.098920372	0.04901961	1018332254.86221	1018332254	882065535
153	5.0299887	-0.97254831	2.7485366	4163.9731	58.314641	45.302012	0.11994857	-0.25113089	1020809860.861661	1020809860	841553926
154	2.3980793	0.11526319	0.90463043	1224.1034	33.625667	20.461115	-0.67220328	-0.42375154	1010357206.200419	1010357206	188764811
156	4.3207827	0.14766573	1.3797745	2092.7222	84.101447	58.694204	0.047159048	0.032171754	1007654791.72522	1007654791	743744493
157	0.90326068	0.11035064	2.2825544	1797.5824	46.526415	44.609628	0.19342816	0.0062022494	1001115402.787842	1001115402	775125504
158	6.0157148	-1.006307	2.9199146	2570.0644	26.038792	25.702475	0.025818224	0.1872266	1016529270.185608	1016529270	167821646
160	2.3468245	-1.2363433	1.9314452	1311.4147	28.107368	21.869058	0.27856361	0.40627837	1021163683.752534	1021163683	745669484
161	4.310392	1.0578254	2.6784226	1331.7926	14.8917	11.856786	-0.16197791	0.21870028	1009710016.678224	1009710016	690398932
163	3.9782068	0.741913	2.8015969	12255.371	111.32267	78.861468	0.38968181	0.0075464871	1013172930.557418	1013172930	579074860
164	1.7783921	0.37017604	0.3133356	6699.8279	42.98091	42.427236	-0.12474005	0.52232609	1009775933.688426	1009775933	707295656
166	2.9558267	-0.25724981	1.0674687	747.36598	25.055175	25.010195	0.12309081	-0.075550236	1016463403.718226	1016463403	702429533
167	1.1766041	0.33065566	2.8386221	6826.372	71.003582	66.663408	0.11631844	0.22471389	1014330860.442416	1014330860	459871650
168	3.0853358	0.35548062	2.8557617	9124.1129	73.022424	58.085733	0.012157075	0.06756349	1000846504.841404	1000846504	859234810
170	0.79819966	0.41391916	2.7180612	10727.206	75.780824	62.595377	-0.091994383	-0.33610952	1019765290.820343	1019765290	840586782
171	5.8382931	-0.26658126	2.9833028	954.61613	13.991891	7.9744418	0.37717514	0.063950736	1021136916.075405	1021136916	81370234
172	0.20320466	-1.1140683	2.5441607	3758.6339	31.633358	17.210755	-0.24733281	0.16974501	1031436789.226363	1031436789	209594131
173	4.551773	0.57638604	0.83371436	5211.0118	79.273596	73.746864	0.0010013152	0.18489654	1008695533.125384	1008695533	146366835
174	0.61230462	0.64064238	0.35073974	570.37783	37.81211	23.595024	-0.11351683	0.099293911	1019692834.49292	1019692834	507346392
175	4.1832452	0.9155196	0.53731551	2104.4483	28.167884	17.65767	0.095037283	-0.10951681	1030762823.726929	1030762823	746782422
176	1.7550028	0.14338984	2.1171866	2380.5246	59.560965	24.124478	0.027209459	0.37231317	1000906202.095849	1000906202	113538861
177	0.25007206	-0.98847519	0.57958481	1281.2696	11.076296	10.709825	0.013206399	-0.53148085	1025838875.794047	1025838875	775796175
178	3.6417791	-1.182572	2.2709336	3825.8238	29.350748	29.260033	-0.18930979	0.81684401	1000115465.205802	1000115465	187793255
179	5.5235835	-0.29574636	0.93091304	700.87967	41.044076	13.232198	-0.0017132901	-0.66783093	1023001700.283087	1023001700	289906740
180	5.7377914	-0.052962346	2.3695805	3060.5151	39.857654	37.314738	-0.15756349	0.025383384	1010870200.462916	1010870200	477850199
181	4.0681731	0.52424106	2.3427968	3003.9321	54.843819	47.465063	-0.22974483	0.33471699	1030239927.120383	1030239927	139144540
182	1.3251439	-0.49135838	2.5570403	5075.5868	66.025538	47.451025	0.059570249	-0.012402049	1020928392.291967	1020928392	272832751
183	1.895599	-0.47743272	1.8330318	760.54177	8.7162368	8.4259194	-0.29528081	0.03132789	1004054001.597277	1004054001	576619387
184	1.5301937	0.08829681	0.33105021	1144.2157	42.405645	33.95713	0.19768121	-0.66192611	1009691778.786926	1009691778	804307938
185	4.5108389	-0.75892806	2.1415555	3208.926	78.163854	66.913473	-0.36755435	0.23738683	1005140431.240849	1005140431	227332830
186	3.911793	-0.35988194	0.35990107	765.68047	23.940774	20.476239	0.035701048	-0.76941237	1003579607.834106	1003579607	820208192
188	3.260704	0.38113107	0.22561865	2432.0913	44.994242	31.487455	0.039000294	0.4040793	1023801151.046078	1023801151	34965754
189	6.2596143	-0.21556517	0.94159663	2373.9178	21.604172	17.909123	0.11171107	-0.92839904	1014015551.364345	1014015551	346780896
190	2.4470477	0.56277216	2.1166313	1718.939	76.374952	70.618174	0.19401681	-0.17395293	1023847377.881714	1023847377	900012970
191	2.2636337	0.25536903	0.95495075	2733.818	60.373563	54.675372	0.023702188	0.10866763	1007161053.306223	1007161053	294219851
192	2.2151029	0.08100421	1.0965514	3191.5937	47.45968	31.656009	0.60061039	0.4421537	1006859606.412363	1006859606	429240465
193	1.9010527	0.82823316	0.25186015	6773.862	50.065167	39.173837	0.49887092	-0.10718419	1019870800.633258	1019870800	652991533
194	3.2452168	0.52367073	0.59797669	3114.5693	37.277419	29.267528	0.32107907	0.078246675	1005144747.1498	1005144747	169862390
196	0.76568873	-0.15664344	0.41750037	3934.0771	74.335898	61.835229	-0.0036144426	0.30906727	1018259913.241795	1018259913	225621819
197	4.8400501	-1.0509101	0.4929673	3879.5592	41.523811	39.448999	-0.042985543	0.64837171	1030294851.745851	1030294851	727201581
198	1.6437071	-0.81851653	1.3166613	1259.3945	44.215138	21.300418	0.44629608	0.14433061	1021288777.603149	1021288777	582209945
199	2.5535429	-0.9302375	1.1512561	1754.5237	61.902334	29.041139	-0.42252697	-0.45527376	1026029447.629059	1026029447	609409809
200	5.739657	-0.3692071	0.72406031	2959.0327	50.810749	32.388659	0.55912885	-0.18421173	1023662844.775635	1023662844	754692674
201	1.0413884	1.0408266	2.1349163	1801.5695	41.53238	21.764524	-0.46423827	-0.039998733	1008030995.054959	1008030995	69108844
202	5.4918771	0.58298932	1.3476565	185.91338	8.5196203	6.2700546	-0.00010022884	-0.020668349	1018333658.79967	1018333658	800801992
203	1.8875744	-0.74754749	2.3684571	1619.9943	29.125638	23.984401	0.14070494	0.1012819	1028361319.510864	1028361319	490852952
204	5.9616427	-0.85571432	1.0730842	515.63319	13.233281	6.7806772	-0.62918018	0.32305182	1029506650.580285	1029506650	568861961
205	1.8317857	0.88288424	2.6438004	1076.1143	12.838992	7.9519453	-0.52601012	-0.36664825	1030526011.023468	1030526011	33388495
206	2.4811376	0.45297878	2.5335405	2257.3526	49.362981	42.102642	0.16878312	0.20361914	1027040720.796929	1027040720	809068680
207	2.2389066	-0.33781196	0.56555901	2258.5191	28.205042	22.110602	0.34280248	0.16811762	1004748051.558472	1004748051	538246274
208	5.5708274	-0.84036388	1.7590178	910.02392	57.027092	41.654629	-0.093143867	-0.10023409	1025926646.160901	1025926646	151819348
209	2.217603	0.79680838	2.5839702	3941.2459	53.601484	17.834789	0.63597144	-0.21225487	1005983970.714043	1005983970	730136871
210	5.4459576	0.20064847	2.9167546	4443.6166	49.221211	45.285167	0.40461312	0.52483113	1030428251.490407	1030428251	508193254
211	5.7463663	0.35301868	3.011997	6395.6895	48.185498	29.315224	0.31633872	0.15391357	1006562922.468416	1006562922	487547159
212	1.287277	-0.16103603	0.27699266	4473.2481	51.827922	43.203398	0.014543484	-0.31958471	1018523811.421288	1018523811	403874397
214	5.8017966	-1.0031065	1.7980862	587.87568	40.791899	10.935218	-0.14334518	0.04525122	1003788316.315708	1003788316	308421969
215	3.6585138	0.44972748	1.4085915	1394.4203	31.79307	31.016079	-0.11259267	0.04465604	1010420076.272705	1010420076	287017822
216	2.6168888	0.47624437	2.0667969	271.11635	12.069683	10.679381	0.18867385	0.025593783	1025363526.873246	1025363526	875817776
217	2.9359556	0.28769077	2.0995863	3095.7193	65.078463	56.475095	0.020052052	0.068711239	1010226087.006836	1010226087	24738312
218	4.6513662	-0.57684781	1.3061608	2949.5059	89.932125	39.134777	0.97276536	-0.86993423	1021918452.948629	1021918452	929984331
219	3.890149	0.22804814	0.46601218	1688.8032	24.435108	7.8980993	-0.1506248	0.32408519	1012214271.579965	1012214271	596880555
220	1.9847734	-0.43976246	2.2171444	491.11886	29.395627	6.9551954	0.071816207	0.11556694	1017039369.060059	1017039369	60451984
221	5.7411583	-1.1560175	1.7369263	576.45454	48.891083	36.712319	-0.012383967	0.085171159	1009887257.663811	1009887257	646316051
222	0.21853709	1.1257725	2.6713815	1396.8059	19.741872	11.026507	0.41648257	-0.087208628	1007886651.878296	1007886651	893290639
223	0.83536522	0.29048905	0.84575845	5840.0369	81.002516	64.950315	0.59979567	0.06541609	1004341251.415736	1004341251	434540987
224	1.1243158	0.29681664	1.1863149	2386.5285	49.352582	22.715862	-0.34855925	-0.033839157	1030541812.273599	1030541812	292197585
225	4.5117661	-0.58698028	2.4886112	1857.1644	21.115311	14.85425	-0.40696057	-0.15683799	1006501694.529175	1006501694	508433104
226	4.4665121	1.5113202	0.46527255	775.54232	32.942533	23.887999	0.41495593	-0.35283506	1006821563.048045	1006821563	61827064
227	5.0301928	0.090763283	0.48419166	2131.4794	17.903673	9.6342383	-0.02721978	-0.12457601	1022182938.462086	1022182938	447023392
228	3.8550586	-0.91841919	0.65629035	2606.6942	53.327943	39.349669	-0.32886753	0.19145642	1028784252.984452	1028784252	975759864
229	3.5914366	0.5435096	3.0924724	1136.1752	14.076252	13.385138	-0.07381874	-0.16400693	1012051616.668317	1012051616	687702298
231	0.17654581	0.31361447	0.45814077	1966.125	21.470901	8.4334261	0.0054295335	0.12860714	1028977864.932884	1028977864	951713800
232	4.9848298	0.55539656	0.88016546	4329.8364	95.40975	77.697807	0.063546248	0.50183894	1027409501.814749	1027409501	834058046
