simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	polarization	coa_phase	geocent_end_time	geocent_end_time_ns	gps_time
49	0.30244421	-0.0041738574	2.8918083	1670.8403	21.804499	12.593917	-0.48748133	0.051567014	5.725159168243408	-1.5433995723724365	1009529781	778597116	1009529781.78468
50	2.4923775	-0.10541136	0.99128264	2175.4341	26.849998	18.969847	0.65852628	0.18258861	0.09782635420560837	-2.5560190677642822	1011515856	751703262	1011515856.734562
51	0.81874046	-0.67382097	0.67857593	9350.5542	106.07262	98.581086	-0.54662414	0.15333501	4.88557243347168	1.60065495967865	1005074265	698618412	1005074265.716388
52	0.99107837	-0.60743951	0.36721849	3168.4265	50.826362	25.076794	0.42548644	-0.053337457	4.946139812469482	-0.7524018883705139	1029009921	514005184	1029009921.527392
54	5.5043929	0.21832728	2.9656049	3855.003	65.618655	36.940037	0.029535206	0.027089917	0.7540432810783386	0.31037837266921997	1004061355	741453648	1004061355.725537
55	5.8845313	-0.62850955	0.82015032	393.43114	41.826792	19.337256	0.14761924	-0.069371732	3.434696674346924	0.6083540320396423	1024873390	502776980	1024873390.523359
56	5.9000256	-1.3069426	2.7549541	5680.3596	92.646489	78.165318	-0.62342955	-0.011996401	4.328433990478516	-2.4079623222351074	1019028390	430386305	1019028390.443941
57	3.7079126	-0.65274805	0.80751622	5760.545	39.975686	35.047587	0.41140071	-0.29759039	2.563209056854248	-1.0646699666976929	1003050512	880290389	1003050512.897219
58	1.8769165	-0.34140807	0.32122354	4434.6723	37.512833	19.81132	0.17711637	0.02698193	5.17592716217041	-2.4280099868774414	1030419767	715176105	1030419767.735914
59	4.661411	1.0440732	1.1199382	5242.0976	65.031848	61.883189	-0.61579801	-0.0081104342	5.387248516082764	-0.9162984490394592	1017566020	411852598	1017566020.397454
60	4.2633803	-0.13669172	2.3429759	1828.2551	31.63588	17.557121	0.29386918	0.2619987	1.540474772453308	0.1994239240884781	1013608960	151971579	1013608960.142742
61	5.6379346	1.0898827	1.5191675	3808.5343	63.265621	60.388456	0.66173212	0.27468481	6.126419544219971	2.203171968460083	1024692136	531672001	1024692136.524283
62	5.4882939	0.13210946	0.9332335	1856.7517	68.526121	45.219423	-0.076026938	0.047580519	2.2891416549682617	1.4816306829452515	1031251531	607835412	1031251531.603844
63	5.2411944	-1.283375	0.88984212	1908.5522	22.819759	21.879651	0.31029126	-0.3482883	6.163094997406006	0.5252153873443604	1000495294	926246166	1000495294.934319
64	2.8135691	0.5885328	0.63436937	2264.1935	83.46213	30.807131	-0.13365238	-0.11587266	0.3510388135910034	-0.08689316362142563	1006677840	995413423	1006677840.97977
65	5.0305726	1.4421111	2.2938178	1994.6434	15.12631	10.316471	-0.043104124	-0.13260799	0.7626107931137085	1.8154946565628052	1029784132	347526550	1029784132.333713
66	1.5321768	1.121273	1.5917636	1652.6561	44.169706	27.827387	-0.14617968	-0.0012604604	2.2566776275634766	0.423778235912323	1023247063	267008305	1023247063.253879
67	0.22270614	0.70805593	1.8320307	1051.5833	17.626427	8.4322813	0.42494383	-0.18356358	6.272873878479004	-2.2033743858337402	1012858396	931550026	1012858396.910736
68	6.2605634	-1.4007614	1.9456895	3335.5535	53.98773	46.382232	0.33624037	-0.61709748	1.5536564588546753	-0.6467117667198181	1019720153	285042644	1019720153.301584
69	5.9241902	-0.7471329	2.9610622	2476.9678	46.550979	22.12008	0.4325048	-0.33882283	4.320871353149414	1.7847222089767456	1010679803	337585092	1010679803.348714
70	3.3215715	-1.2163694	0.71647934	2446.6997	33.636622	31.258364	0.41645982	-0.13073181	5.715588092803955	-2.9643397331237793	1029355648	821256399	1029355648.832481
71	3.3950243	-0.33706707	2.3010108	643.41516	47.1134	44.868025	0.14811001	-0.065196584	3.2534031867980957	0.14345084130764008	1022464119	957714438	1022464119.947783
72	2.4084685	0.086911397	0.26154381	664.19792	15.02263	14.984381	0.22429636	0.17193142	1.8033876419067383	-2.7426302433013916	1026060430	666605115	1026060430.655741
73	3.8262464	0.85506072	2.2806898	2456.5838	17.288555	17.162109	-0.11435118	-0.88749992	5.520787715911865	-0.20293228328227997	1013952028	316987634	1013952028.305459
74	1.4256659	-1.163838	1.2945891	623.91713	25.905451	10.297653	0.2365262	0.11505678	5.168819427490234	-1.4674898386001587	1029127329	843686223	1029127329.860994
75	1.831193	-0.81627773	0.77063524	4025.9804	43.650559	38.898411	-0.29442137	-0.077490274	4.4301252365112305	1.7770558595657349	1024018882	678554177	1024018882.690367
76	1.2378493	-1.0391431	0.27405813	7050.1745	33.643986	22.996229	-0.50697349	0.069387958	4.019588470458984	-0.6124398112297058	1006634252	255721331	1006634252.264534
77	1.2583383	-0.19285555	0.92976563	3518.2296	29.692775	21.511195	-0.26682155	-0.010948294	2.1565887928009033	-1.4886548519134521	1009809166	38585305	1009809166.053179
78	4.971714	0.66513363	2.1293187	2251.9216	48.241982	36.256315	-0.50815746	0.36084112	5.401714324951172	2.7855422496795654	1029775161	596499205	1029775161.585531
79	6.0262707	0.21463997	2.4813809	4683.3551	76.625183	51.643754	0.18777427	-0.67244619	3.189850330352783	0.27950483560562134	1027503913	762212038	1027503913.748605
80	5.575625	0.60180714	2.2818349	2189.4227	38.625487	23.766427	0.43943816	0.026858078	2.7122795581817627	1.5578410625457764	1008615949	801850915	1008615949.785335
82	3.5920853	-0.45168727	2.6051657	2331.1757	18.209744	12.909882	0.43072828	0.27345888	4.470947742462158	-2.348834753036499	1019709500	354685903	1019709500.346532
83	2.1985101	0.17028618	1.5092108	4436.6612	108.12691	107.7455	-0.014459987	0.24761527	3.747638702392578	2.0833985805511475	1008419745	982477069	1008419745.968679
84	5.6443706	0.07308826	0.51130883	1410.0283	17.080097	9.367804	0.059953133	-0.24395831	1.5118824243545532	-2.101496696472168	1026625479	544692993	1026625479.532974
85	5.7412078	0.40668545	0.66845187	5425.7565	49.474125	26.225222	0.0068493431	0.079442785	3.7427988052368164	1.9414844512939453	1029303745	405925155	1029303745.39871
86	1.8504877	-0.031823257	0.82568036	1395.4309	9.1921827	8.705796	0.26374812	0.07967124	0.36659130454063416	2.6307411193847656	1022575855	42218208	1022575855.056731
88	0.017067786	-0.83412012	1.4305384	1121.4837	51.624657	26.081667	0.064200081	0.090183542	3.428966999053955	-1.1735150814056396	1031061889	245276570	1031061889.25299
89	1.6187509	-1.2082629	2.241285	785.07786	28.536279	17.379514	0.0013173649	0.77064867	0.4648742079734802	-2.9773826599121094	1010094298	125884175	1010094298.144165
90	2.2987218	-0.66782778	2.2454705	933.46151	18.125473	10.066078	0.14059128	-0.32970148	0.2366563230752945	0.6913602948188782	1011722560	242466450	1011722560.260963
91	0.21424159	1.1310711	2.5199259	8187.0387	75.477109	36.965922	0.021845687	-0.013101546	4.944586277008057	0.06708038598299026	1027665238	302232504	1027665238.287024
92	0.71179619	-0.57124169	0.43502244	2375.2548	10.464042	8.9588065	0.8283985	-0.17577455	3.0490458011627197	-1.291051983833313	1010754956	390092254	1010754956.409103
93	3.041843	0.86129387	1.3255334	8381.1767	121.39818	63.797162	0.76563275	-0.51739426	5.988264560699463	1.521385908126831	1023497400	713802695	1023497400.698473
94	5.6110314	0.83698049	0.65559677	4024.2814	45.774807	20.29692	0.45314737	-0.015903171	0.3242044448852539	-0.07725340127944946	1006210146	52443624	1006210146.035815
95	4.0491833	-0.86446932	0.88462022	4697.5901	56.805328	13.668094	0.59406917	0.017882102	1.5692354440689087	-2.1224637031555176	1010884848	893091202	1010884848.910929
96	2.1260351	0.64700607	2.5693745	2594.4023	43.093357	26.397364	0.48400931	0.035969341	1.374479055404663	-2.26564359664917	1016124571	941497922	1016124571.938686
97	4.9260559	0.77806619	2.7293805	1295.9413	11.871624	10.928624	-0.017062153	-0.12267801	3.5845978260040283	3.014039993286133	1003627478	925870895	1003627478.904835
98	6.2328929	-0.54661009	0.80578592	1898.6471	18.898602	13.640428	0.084129109	-0.22484889	0.9407038688659668	-1.6330980062484741	1010657645	549678683	1010657645.564862
99	3.4878949	0.37445509	2.2042326	1613.563	23.4344	20.48518	-0.27463863	-0.15408117	3.609149694442749	0.5178228616714478	1015338768	167448044	1015338768.15958
100	1.3344357	0.88185332	1.6413931	1949.0875	32.061665	16.90957	0.4470119	0.13270902	1.3480465412139893	-2.9366776943206787	1012122593	306317449	1012122593.292744
101	4.9776222	0.67325142	2.1458294	2563.3195	57.078206	43.301504	-0.14962894	-0.1659841	1.5330519676208496	-2.51822566986084	1022619981	818784356	1022619981.817883
102	1.7033953	-0.96120467	0.84068601	2638.3698	55.031162	33.371191	-0.51298138	-0.47678347	2.7507402896881104	0.5352506637573242	1016922259	434652090	1016922259.442363
103	6.149411	1.2152799	0.5185479	11643.607	151.79925	122.16373	-0.089752872	0.048996111	0.2665466368198395	3.042670488357544	1022995991	421457052	1022995991.409691
104	1.786631	0.68409147	0.40715415	1265.9596	12.197497	8.4641516	0.23288696	0.24923657	2.1173501014709473	-0.8852009773254395	1021484473	992090106	1021484473.976321
105	5.354661	-0.4065689	1.0747221	3124.3439	50.981837	42.265473	0.36509364	-0.097708635	1.4440816640853882	0.627343475818634	1016867436	874323487	1016867436.886995
106	3.070584	-0.26833868	0.63576151	3923.8524	47.603726	35.791782	-0.0033943352	-0.048558872	1.8809523582458496	0.11478880792856216	1018444133	754121184	1018444133.766072
107	3.0760969	1.3280233	0.79834593	6176.3868	55.938172	54.995229	0.46080372	-0.89417182	1.4198349714279175	2.001307249069214	1006456143	230904698	1006456143.217581
108	1.5848137	-0.01253475	1.7097926	6780.1827	144.06177	89.957496	0.7012723	0.021484627	4.337950229644775	-1.2172209024429321	1009597937	154564619	1009597937.139215
109	0.78504385	-0.41659872	2.8104141	6404.4074	62.55826	57.479866	-0.32967122	0.099002384	2.6269586086273193	-0.7125535011291504	1004999978	765000701	1004999978.772551
110	1.7963429	0.60347426	0.64344924	5500.3427	158.2675	120.08148	0.26097912	0.057368715	1.987221598625183	3.0082108974456787	1025442949	138638377	1025442949.125489
111	0.14780416	0.30928027	2.4317437	3880.8166	47.247314	45.52728	-0.13960998	0.36637955	1.5235824584960938	-1.0351917743682861	1021188339	570624352	1021188339.566491
112	6.0119545	-1.1535771	0.14941762	1089.1044	15.749247	8.5646124	-0.096522147	-0.35621255	3.534541368484497	-0.893039882183075	1003993121	215655446	1003993121.22942
114	0.6196037	-0.66642769	1.8497836	1459.7843	14.366132	12.780386	0.20172735	0.22353378	3.9484024047851562	2.3358383178710938	1002223634	725143909	1002223634.740938
115	5.5424038	-0.26571779	1.8348763	1613.3858	45.709507	45.654911	0.25563543	-0.40280055	4.5640459060668945	-1.5248701572418213	1019220513	229467750	1019220513.215764
117	4.0099017	-0.66671905	1.1975238	1799.395	62.479967	49.320147	-0.0056825066	0.50763158	1.3759287595748901	0.4861745834350586	1008819368	608967066	1008819368.626139
118	5.3373964	0.1944663	2.1127356	142.82037	32.326139	25.761505	0.2482532	-0.17628713	5.254858016967773	-0.05492151528596878	1014507033	270133138	1014507033.275306
120	2.7568196	-0.37037794	1.2451485	2363.1685	25.375251	24.036764	0.038363718	-0.086090126	3.461031198501587	-2.2041354179382324	1012499070	820766926	1012499070.835568
122	4.6029144	-1.2614521	0.48299387	2919.1662	33.419627	32.129958	0.49594677	0.22730056	5.280480861663818	0.33514153957366943	1023171709	742793	1023171709.014221
123	0.17785825	-0.98598863	2.644236	3539.2627	33.35356	30.363724	0.17318747	-0.46851234	0.5327663421630859	-1.9989900588989258	1019376780	879940033	1019376780.895895
124	6.132029	-0.6197754	2.4621833	2896.1072	86.172642	49.708828	0.023442509	0.52146742	3.117367744445801	-1.740539789199829	1002702149	91551065	1002702149.104758
125	2.8737428	-1.2118011	2.2694631	3313.2984	44.481132	34.205434	-0.22274313	0.74418622	2.315575361251831	-0.612492024898529	1006043015	306829214	1006043015.32168
126	1.0227981	0.015968877	1.7553742	591.15038	25.584702	20.304189	0.24897636	-0.3086811	3.279804229736328	2.783451795578003	1029510159	428988695	1029510159.416966
127	4.004153	0.12312175	2.4353206	2559.0388	25.139173	23.570541	0.26940859	0.20660639	1.3131574392318726	0.3552500009536743	1006521363	462028384	1006521363.451837
128	4.2274159	0.12768348	2.1162809	1776.6245	71.668132	41.205378	-0.48230384	0.067237957	0.4103354215621948	2.2141783237457275	1021882554	808391094	1021882554.79345
132	3.9042132	0.30731181	1.9344907	2055.455	35.584946	9.7984077	-0.07332679	-0.32071023	4.079471111297607	1.7480906248092651	1026518160	65462947	1026518160.058598
133	4.8192749	0.83355251	0.21751401	12310.616	132.63173	127.77622	-0.054813676	0.93008457	2.502366304397583	-2.6282150745391846	1024274752	317903161	1024274752.306268
134	2.5014954	-0.32266271	0.4076574	10781.901	163.46225	107.81972	-0.024481596	0.4146091	4.5753583908081055	-0.7022708654403687	1028514261	697851181	1028514261.712744
135	1.4531814	0.43086688	0.52270233	3509.7483	56.820357	17.254274	-0.030532767	0.32349062	1.4319134950637817	2.448254108428955	1016233042	655141592	1016233042.641797
136	2.8732672	0.013643089	0.73137808	2406.4062	45.050759	29.576507	-0.16052743	0.065120792	1.2557413578033447	2.6012566089630127	1029463764	345434427	1029463764.352981
137	4.3150997	-0.45159131	1.4363089	1095.5159	26.597704	23.812019	0.39608107	-0.059409966	1.7033438682556152	-1.0283162593841553	1022597941	873213291	1022597941.889654
139	0.76268374	-0.33575691	2.9391875	1409.0984	33.150017	15.167498	-0.23299238	-0.45206272	3.826329231262207	2.9704020023345947	1012148616	837721109	1012148616.852226
140	0.87947579	-0.5353728	0.69146023	4316.1137	35.033957	28.110499	-0.4398364	-0.28742212	2.886625289916992	-0.3991062343120575	1023063836	33752084	1023063836.048318
142	1.4484263	-0.63576369	0.93861788	681.11831	74.428364	28.735414	0.12221708	0.13402315	0.447170615196228	0.8923078775405884	1004656958	426042318	1004656958.446521
143	0.0099377962	-0.15594546	1.3289335	990.28257	10.027879	8.6936699	-0.39244419	-0.61376259	2.437739133834839	0.3667902648448944	1001101503	699881911	1001101503.716182
144	6.0466993	-0.36310503	0.52853029	1847.3976	31.999595	14.002428	0.34983225	-0.02287797	5.490401744842529	-1.7703667879104614	1012890938	145833731	1012890938.162139
145	0.23735807	0.19262581	2.5409593	2111.8018	69.731905	25.057983	-0.11218096	0.013251175	0.5179949402809143	1.9928021430969238	1007238425	361134887	1007238425.35448
146	4.5066651	0.64139551	2.3743805	1212.6617	28.741373	18.530452	0.29715406	-0.29858681	4.910476207733154	-1.8615539073944092	1028256687	987454772	1028256687.967433
147	0.012146935	1.0330796	2.5871137	10182.497	150.76111	131.18135	0.14722809	-0.0093552607	5.159694671630859	3.13224720954895	1008481499	365611553	1008481499.35296
148	5.037062	-1.4312332	1.652446	439.81935	10.176034	9.9953765	0.25712093	0.032829858	2.5327305793762207	1.5408598184585571	1010554258	793223500	1010554258.803327
149	2.5780972	1.1593851	2.5099406	1509.4983	22.086976	20.220731	0.14942848	-0.7855754	3.202226161956787	-2.4639639854431152	1003108857	428742051	1003108857.418052
151	4.4045651	0.69915239	2.6568298	4344.7197	55.607383	40.489197	0.18519329	-0.81528984	3.146122932434082	-1.4683043956756592	1030825864	386284590	1030825864.370239
152	5.5926398	0.73130971	2.8819716	2708.944	74.907779	38.107235	0.11374785	0.054591898	1.311981201171875	2.3809595108032227	1005905696	841362476	1005905696.837896
153	2.8282303	-0.73276226	0.24941663	4944.8299	87.289624	63.23755	0.73147879	0.0021899748	4.172948360443115	-0.24767780303955078	1006372573	343036652	1006372573.348446
154	0.038218481	0.46366202	2.6574655	2720.3892	11.69584	11.490043	-0.058907062	0.60618321	3.4562876224517822	2.449519634246826	1011316110	86654902	1011316110.076331
156	0.69248865	-1.04349	1.7904534	933.50568	11.855636	10.259934	-0.1380593	0.16680087	4.633700370788574	-0.6703563928604126	1029357121	160189986	1029357121.177784
157	3.0357	-0.44847231	2.260379	5359.0539	82.856773	42.518813	-0.041715819	0.056876664	3.9887189865112305	-2.5900683403015137	1031219926	401196957	1031219926.416031
158	0.10482232	0.46068015	2.9287003	1549.226	9.1279985	8.1229934	0.55691003	-0.6572461	3.3368184566497803	-1.5616507530212402	1022441192	902184963	1022441192.891733
159	5.1769794	-0.29849989	1.8717293	2063.0649	31.67918	27.153223	-0.0051957254	0.25062383	4.125265121459961	1.168940544128418	1029128813	488286138	1029128813.481334
161	4.4045878	0.50015572	0.79676252	1879.6289	17.705538	16.862993	0.43863466	-0.13112128	2.7063355445861816	0.43571892380714417	1017721039	259814739	1017721039.258124
162	1.5340812	-0.58757421	0.090012988	1210.6079	13.554751	12.783362	-0.18697018	-0.078058763	5.486379623413086	-1.273817539215088	1012715210	430528045	1012715210.446769
163	0.45868496	0.10008695	0.74320921	5177.1758	34.372378	23.615792	0.48583802	-0.22411397	2.620622396469116	-2.745835542678833	1019159905	985483885	1019159905.974918
164	1.1900014	-0.39625084	1.7053139	341.19184	37.888696	24.11151	0.33646257	0.14391067	5.3292436599731445	1.6404439210891724	1005270944	880254149	1005270944.876289
166	5.6746339	0.10984089	0.42313593	4331.1822	38.300647	30.454009	0.27189215	0.38921495	2.953425168991089	2.9607815742492676	1025752078	869725704	1025752078.864405
167	2.1713591	-0.89966934	1.2362749	3236.8541	41.700611	27.00635	0.070072647	-0.32381247	6.247819900512695	1.1499050855636597	1005946603	870867610	1005946603.887036
168	5.8592066	0.60741201	0.72010626	4609.9809	92.744127	72.318589	-0.48496184	0.33168411	0.6392272114753723	-2.721303701400757	1011441633	117975354	1011441633.1071
169	2.6577656	-1.1941628	2.5930234	9772.2564	122.81813	85.127454	-0.091555023	0.22366622	5.1824631690979	0.6930767297744751	1031402610	596243978	1031402610.606475
170	2.7314044	-0.43367067	2.0808909	8458.2646	108.39575	78.981214	0.66280812	-0.095138212	2.5993144512176514	-2.2044756412506104	1010498154	854207277	1010498154.865772
171	5.0762146	0.20210906	0.77555599	3251.3949	64.502806	42.762044	0.44183623	0.017515908	1.6020537614822388	1.2421023845672607	1020197719	70441365	1020197719.080947
172	5.6431367	-1.2181225	2.8876174	2271.0093	47.598342	18.134222	-0.056953795	-0.078933383	5.250153541564941	2.972529172897339	1017366760	146998882	1017366760.164205
173	0.72081742	0.4897422	2.3642769	3263.4475	42.053	35.281648	-0.57605578	0.12904783	3.8041727542877197	-1.0283091068267822	1014340410	989897132	1014340410.969001
174	5.0636298	0.49655775	2.7059754	6128.8521	43.571996	39.410337	0.0078803928	0.22110992	2.3194634914398193	1.186388373374939	1023439986	191201448	1023439986.181363
175	3.3756146	-0.043297974	2.1397741	5528.963	74.477065	53.831668	-0.18432456	0.37127331	4.2100629806518555	1.5499509572982788	1013218092	751664162	1013218092.764051
176	3.8287308	-0.63591695	2.82469	1959.9603	21.190565	16.425734	0.041538868	-0.433435	1.886110544204712	-3.028829574584961	1001010735	870059252	1001010735.867336
177	0.33961369	1.1027355	0.70163957	1542.283	27.386958	20.727581	-0.03364814	-0.40059455	6.034407138824463	2.230792999267578	1030001538	585034847	1030001538.568406
178	0.21803626	-0.14148414	2.5239405	4613.701	85.748913	73.982792	0.024293066	-0.0098415495	3.0354607105255127	-1.17373788356781	1011644265	327663541	1011644265.318269
179	0.028882786	-0.18101447	0.77066597	8329.1049	111.52567	93.117417	0.08248123	0.70860232	0.5295142531394958	-0.18317164480686188	1024406338	959102869	1024406338.943554
180	0.05478566	-1.4434451	2.4745139	2450.7895	20.4834	14.16298	-0.79321121	-0.27231045	3.8484761714935303	0.3626837730407715	1007361660	335963607	1007361660.349329
181	3.7539149	-1.1841494	3.051582	4450.715	53.774893	51.594455	0.58726707	0.005507378	0.6427534818649292	0.9911496639251709	1016722724	90822339	1016722724.107567
182	1.8121597	1.033506	0.98631076	2588.0665	30.469787	28.077109	-0.0035215864	0.24613332	5.199382781982422	3.1231048107147217	1011542460	599619627	1011542460.590062
185	4.7302197	-0.98952799	2.2462985	2144.6619	43.644514	32.6447	-0.20196305	0.010880375	4.675382137298584	0.5164485573768616	1028292705	928122520	1028292705.944794
186	1.8693834	0.0037570918	2.3829819	1328.1289	9.1712858	8.3568928	-0.30573781	0.056544709	6.177067756652832	-2.110253095626831	1002666716	483186722	1002666716.495762
