simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	polarization	coa_phase	geocent_end_time	geocent_end_time_ns	gps_time
26	4.5625499	-0.0033924737	0.32873468	830.4267	14.235791	8.0186975	-0.54273882	-0.070995494	6.272561073303223	-2.961184501647949	1027784823	782459617	1027784823.798691
27	3.2600868	-0.72179625	2.48729	3847.2239	65.159055	34.973401	-0.22456644	-0.10144758	3.870176315307617	-1.7684264183044434	1023039739	199985147	1023039739.217514
28	5.4614414	0.20350803	0.72901468	1598.1535	13.226916	11.134608	0.18660306	0.18972716	2.414196252822876	0.02993636392056942	1025334561	710680604	1025334561.693097
30	4.5274938	-0.31407747	0.49975332	3404.2253	25.945015	17.214586	0.5195389	-0.41375223	4.653199672698975	-0.7380263209342957	1004085051	894502997	1004085051.913471
31	1.2978968	1.0184008	0.20365918	4779.6627	65.664903	47.565687	0.41261861	-0.23449571	3.740199565887451	-1.2166703939437866	1011601181	446510792	1011601181.428589
32	0.42200473	-0.33899638	2.3250295	1830.4312	51.602507	33.00962	0.0036951536	-0.52403846	1.9603488445281982	1.2253837585449219	1015143358	409682035	1015143358.430054
33	0.96535827	1.405876	2.6485628	282.75074	54.656083	27.537912	-0.28492255	-0.45784577	5.722528457641602	0.8013504147529602	1025350902	286546469	1025350902.272071
34	5.5939389	-0.089808104	2.6479857	4715.8915	60.518584	58.138925	-0.45957112	-0.011710437	2.5160090923309326	2.054471492767334	1019959933	315085053	1019959933.332461
35	0.86125001	-0.38782735	0.29863599	8233.7018	58.996157	52.266244	0.48190506	0.6253388	0.5748097896575928	1.799673080444336	1030503249	45942068	1030503249.061004
36	1.2286402	0.6087806	2.4715962	8136.0585	84.106108	70.7904	0.13647646	-0.072114558	3.010892152786255	-0.08618016541004181	1006929388	96179485	1006929388.075432
37	2.1300433	0.37971655	0.79373039	3442.8219	63.48075	41.478534	0.34214743	0.44091722	2.828030586242676	1.9845161437988281	1028211358	364578724	1028211358.348389
38	3.3950243	-0.33706707	2.3010108	607.30023	24.120331	9.3022218	-0.055400156	-0.13695746	3.2534031867980957	0.14345084130764008	1022464119	957714438	1022464119.947027
40	0.59251636	-1.2848864	0.045897956	2402.067	49.442873	30.355771	0.11143467	-0.16200968	5.096432685852051	-2.8045761585235596	1025167523	105770946	1025167523.118758
41	0.096313154	-0.5208058	0.67685908	951.00884	59.315386	22.314127	-0.1286439	0.21585703	1.3818213939666748	-2.600825786590576	1015707121	652074337	1015707121.645491
42	0.78005649	1.0052041	0.67907597	2400.1518	20.759953	14.16913	-0.071414806	-0.15877075	0.4923252761363983	1.159778356552124	1012441010	602406263	1012441010.583218
43	5.6154169	0.78766168	2.1815289	1215.5154	33.904692	24.719144	0.4471407	-0.64166835	3.6332693099975586	-1.4227757453918457	1004332595	146057487	1004332595.133911
44	4.673247	-0.95413214	1.1088945	3456.1898	76.835805	74.344277	-0.42752931	-0.014080083	2.3830225467681885	2.1309847831726074	1002604491	29860258	1002604491.04152
45	5.575625	0.60180714	2.2818349	2111.7266	31.000784	22.578454	-0.38193878	0.65242274	2.7122795581817627	1.5578410625457764	1008615949	801850915	1008615949.78513
46	3.6029505	-0.86447741	2.8300176	2210.1806	30.218223	9.8939743	-0.49678261	0.22408776	5.297839164733887	-2.5828425884246826	1006234331	84162116	1006234331.104249
48	5.6443706	0.07308826	0.51130883	1249.7515	10.328624	8.2571457	-0.028035922	0.025238544	1.5118824243545532	-2.101496696472168	1026625479	544692993	1026625479.530087
49	3.1721989	0.60380936	0.90032262	8158.2294	102.35357	83.168294	0.47863704	0.72936233	1.6471376419067383	2.8138439655303955	1013763147	934753776	1013763147.914541
50	2.2987218	-0.66782778	2.2454705	949.65596	34.385768	34.362286	0.88812108	-0.44051804	0.2366563230752945	0.6913602948188782	1011722560	242466450	1011722560.262569
51	2.2201664	1.1211415	2.648567	3076.9031	39.173496	24.311655	-0.052852327	-0.72572477	4.583570957183838	-0.5769203305244446	1021250026	991365790	1021250026.972652
52	6.0671339	-0.020319271	2.4977238	2599.633	39.011714	36.859079	0.52869186	0.19517315	0.11446376144886017	-1.6403683423995972	1003856412	896526217	1003856412.911255
53	4.8075375	0.10269399	2.1479062	2809.0517	70.281527	55.954282	-0.091164175	-0.62797795	4.641523838043213	-1.6661076545715332	1019659391	280249476	1019659391.269554
54	0.69866177	0.81989794	0.42700355	8888.6516	101.12748	75.368002	-0.24413285	-0.13382399	2.293091058731079	1.5238285064697266	1009323538	299516201	1009323538.281196
55	3.3135728	0.72209747	2.3516611	1575.4931	64.594646	45.002348	0.033739067	0.013942362	6.130420684814453	1.7530975341796875	1012809343	382511377	1012809343.363874
56	0.47528232	0.1038875	1.0705414	2332.2307	33.920719	28.619853	-0.15746066	0.33691871	2.0495798587799072	-1.0858592987060547	1007303931	377634525	1007303931.395142
57	0.5808899	0.24411899	0.28610987	2828.3105	32.748713	24.235857	0.08471564	-0.59270069	2.4664523601531982	2.7762610912323	1022415448	516906500	1022415448.504106
58	2.8306436	0.19983041	2.6879702	1512.4036	12.165606	7.6941116	0.58846968	-0.30595209	1.7528845071792603	0.04661840945482254	1030569467	370710731	1030569467.355396
59	4.2690116	-0.061137693	2.7058954	619.94259	15.019245	11.101648	-0.031912117	0.043697528	0.9913086295127869	-1.2951152324676514	1008010698	874503255	1008010698.860298
60	0.3098509	-0.23884249	0.89613979	3677.2437	32.78678	30.232149	0.74606273	0.73723896	6.239607810974121	2.6662139892578125	1010317813	88136673	1010317813.106768
62	6.2328929	-0.54661009	0.80578592	1823.5983	18.73258	13.520598	0.084129109	-0.22484889	0.9407038688659668	-1.6330980062484741	1010657645	549678683	1010657645.569787
63	1.786631	0.68409147	0.40715415	1290.6884	23.642918	15.240697	0.019960181	-0.48201276	2.1173501014709473	-0.8852009773254395	1021484473	992090106	1021484473.977844
64	2.7374781	0.4540038	0.18661365	4123.1289	59.977856	55.132005	0.65127386	0.21846746	0.999990701675415	-1.1222635507583618	1005568148	733216643	1005568148.713042
65	4.8641515	-1.1185281	0.66906745	1363.4939	19.04859	18.381733	-0.019082739	-0.32091201	6.062358379364014	-0.16320160031318665	1007027100	822554231	1007027100.842285
66	2.3531795	0.055067242	0.14395914	781.54354	15.973571	12.972728	-0.56550846	-0.06962157	4.174185752868652	-0.5390323400497437	1017000619	638106823	1017000619.643437
67	0.53974502	-0.66747287	2.862028	10047.697	110.19591	92.036917	0.03514922	0.33753049	0.5814422965049744	-0.642023503780365	1007920033	806346655	1007920033.825014
68	4.2703887	0.87247801	2.2879091	1811.3843	53.044696	45.369893	0.39799573	0.053843137	3.192622184753418	2.102799892425537	1017062666	335748672	1017062666.317324
69	6.0119545	-1.1535771	0.14941762	1084.247	12.924602	10.847568	-0.032201884	0.010313518	3.534541368484497	-0.893039882183075	1003993121	215655446	1003993121.224063
70	1.7542944	-0.024825885	0.4115078	1418.1462	34.535124	30.44023	-0.028314501	0.0035019012	5.209874153137207	-1.5445555448532104	1013191337	52918077	1013191337.067249
71	3.6437136	0.6769452	1.0434226	2021.8679	24.581198	22.128713	-0.28425542	-0.11346198	3.113800048828125	3.101426601409912	1002991049	694126964	1002991049.676068
72	5.3373964	0.1944663	2.1127356	134.58108	23.469884	10.609334	-0.27160191	0.040655525	5.254858016967773	-0.05492151528596878	1014507033	270133138	1014507033.270689
73	5.6967739	0.28608051	0.4561375	1434.7095	25.610907	23.177556	-0.060831551	-0.014100836	5.278564453125	2.1577863693237305	1012250754	768788338	1012250754.750122
74	5.7311327	0.79517612	0.80954091	531.66651	14.541604	7.612999	-0.39534732	-0.023047449	3.667238712310791	2.829974889755249	1011973667	365812659	1011973667.35155
75	4.0083094	0.15306749	2.7603945	1656.4433	41.060983	40.709776	0.10156942	0.29454792	6.187448978424072	-2.0275626182556152	1018421717	618598223	1018421717.605713
76	2.8737428	-1.2118011	2.2694631	3264.7566	44.56165	41.998065	0.10109862	0.51615128	2.315575361251831	-0.612492024898529	1006043015	306829214	1006043015.324716
77	3.7962892	0.10225033	1.3161152	2128.5876	36.742138	36.630046	0.034468337	0.42512534	2.649198293685913	-1.438717246055603	1014039804	778761625	1014039804.763993
78	4.1117304	1.1776959	2.6930017	536.29031	36.974927	20.106669	-0.28945962	0.099611423	3.542130708694458	2.9934394359588623	1012018893	533522487	1012018893.526043
79	4.7244838	0.055420077	2.6755138	693.05243	15.938372	13.473596	0.051695402	-0.01232002	3.9848034381866455	-1.5281753540039062	1019115986	810355186	1019115986.79672
80	2.9483481	1.4552104	2.2614681	3386.1223	106.96355	76.861123	-0.46413954	0.25768524	3.9581406116485596	-1.8079142570495605	1013493952	623522401	1013493952.609087
81	0.25017427	-1.1781865	0.49065742	8105.4286	168.86968	123.34858	0.80011429	0.54222469	6.211556434631348	0.890849232673645	1022892952	49772978	1022892952.067232
82	1.2531091	-1.023311	0.26151526	1577.5584	21.395342	21.248009	0.56689461	-0.0044418417	2.8242061138153076	-2.321053981781006	1009579013	797232866	1009579013.811449
83	0.20542458	-0.40706028	1.3856587	2038.1275	54.457301	46.578114	0.39799573	0.053843137	1.2873437404632568	-2.329249143600464	1001629347	694084525	1001629347.708499
84	0.76268374	-0.33575691	2.9391875	1393.7426	42.657852	22.893285	-0.044498388	-0.11824334	3.826329231262207	2.9704020023345947	1012148616	837721109	1012148616.852347
86	5.9660831	0.16259357	1.6375718	1210.0934	73.554022	31.888784	0.40978233	-0.25448997	3.698424816131592	-0.824624240398407	1012131805	960231900	1012131805.969769
87	6.0466993	-0.36310503	0.52853029	1779.8409	31.743647	13.89043	0.34983225	-0.02287797	5.490401744842529	-1.7703667879104614	1012890938	145833731	1012890938.1604
88	0.23735807	0.19262581	2.5409593	2105.5209	59.914628	44.809566	-0.3566388	-0.17514611	0.5179949402809143	1.9928021430969238	1007238425	361134887	1007238425.360427
89	1.9759382	-0.777022	2.2119842	2342.7144	59.125826	56.780537	-0.5459296	0.42065762	5.80317497253418	3.1122491359710693	1015259487	284743786	1015259487.303711
90	5.8116986	-0.3930687	1.7143043	1598.0395	58.128008	36.111221	0.15586747	-0.23032347	5.484660625457764	1.9971370697021484	1015630963	695095301	1015630963.700315
91	4.7567193	-0.31079822	2.1460224	3603.5473	27.173969	18.633004	0.68772911	-0.28689629	3.5014450550079346	2.139603614807129	1005121255	682412028	1005121255.702175
92	6.0074179	-0.50950451	2.1691076	1143.6962	25.786379	22.30664	0.27913156	0.015976899	0.4431169331073761	0.08851495385169983	1000591264	181065440	1000591264.195149
93	5.2001806	-0.47649348	2.7998761	1617.6442	34.456655	23.389802	0.0058042685	-0.05512716	4.122706413269043	2.377115249633789	1013307807	208074212	1013307807.225469
94	2.7179866	0.65510702	1.5491001	1848.7602	39.100204	37.107917	-0.056152858	-0.17977916	1.7010997533798218	-1.8661565780639648	1025985601	807591677	1025985601.787354
95	2.6483073	0.39565188	2.2400546	2432.5583	37.660566	30.561212	0.35448334	0.10348748	2.9408910274505615	-1.8757481575012207	1017637892	375430465	1017637892.356323
96	4.0693219	-0.42063099	0.17628302	3922.7351	30.107444	21.303992	0.43458102	-0.37163067	3.298523426055908	1.8327664136886597	1013913120	54455042	1013913120.072441
97	6.1952852	-0.8333517	2.4796361	5900.0803	95.916541	70.788049	0.075486679	0.088183844	4.686412811279297	-1.866161823272705	1011185081	126051664	1011185081.143607
98	4.6493372	0.7899432	2.4348507	1767.4409	40.545074	26.935835	0.11145805	-0.096993415	2.442502021789551	1.3039313554763794	1000638343	834053516	1000638343.83463
101	5.2381171	0.56657504	0.26728783	2327.8103	63.22618	39.27839	0.15586747	-0.23032347	5.987650394439697	-2.212371587753296	1020312352	546538472	1020312352.546875
102	1.0712808	0.83611497	0.78158972	8066.2829	95.571963	62.720386	0.096532315	-0.4977249	3.1999659538269043	3.0959761142730713	1009329254	672883987	1009329254.655365
103	1.1071729	-0.080261682	0.2987326	2432.0538	39.799103	36.094471	-0.32624093	-0.10019709	3.653289318084717	0.668678879737854	1017697941	406826496	1017697941.389771
104	3.2408187	-1.1844669	1.9763393	2448.58	38.763398	36.775549	-0.38662577	0.099009884	1.0555720329284668	-0.43672218918800354	1010623622	940077543	1010623622.957942
105	3.5901715	-0.92322915	1.7347627	2746.5453	85.389784	79.110585	0.23947435	0.2136021	2.3180086612701416	0.7362322807312012	1011425453	92063189	1011425453.098776
106	0.18888596	1.0452088	0.81926982	6415.7969	49.95664	40.802637	0.3396907	-0.33553682	1.3961683511734009	-2.9379451274871826	1026124838	245213270	1026124838.226449
107	1.6860173	0.94731929	2.0224333	1794.3301	44.202975	32.447518	0.3114961	0.011969775	4.387226581573486	1.6111749410629272	1005702498	548677564	1005702498.542259
108	0.85529671	0.50724751	0.42495027	3162.7084	28.046741	20.823029	0.06810778	-0.010869004	1.162614107131958	1.0048496723175049	1004069186	397872567	1004069186.381375
109	2.4926246	0.26404198	2.4520557	6567.9221	101.28656	63.753339	-0.69227129	0.10900691	5.6173624992370605	1.99653959274292	1029514693	637799740	1029514693.620356
110	5.3942362	-0.75930781	1.1613845	155.90737	53.318733	24.033275	-0.0025625976	-0.08906942	0.05012752115726471	2.753676652908325	1019348129	454129219	1019348129.474333
111	3.6110506	-0.8006896	1.7038935	1379.8088	33.940038	24.571216	-0.093645269	-0.22964309	5.305253505706787	1.2683417797088623	1004168546	823327065	1004168546.843338
112	2.4581263	-1.4129542	2.079836	1199.3939	19.668867	17.503519	-0.35154248	-0.073329796	3.886538505554199	2.8061211109161377	1013607252	451226711	1013607252.464568
113	4.9739644	-0.84802845	0.60788119	6154.38	88.090794	80.394722	0.024998955	0.035362167	3.0199053287506104	0.8363467454910278	1010027577	849074721	1010027577.866344
114	1.1609793	0.7364497	1.8481822	1502.5665	39.680111	31.6866	0.0078665007	-0.0065996289	5.052493095397949	-0.5626883506774902	1009416339	751167178	1009416339.736084
115	1.6370919	0.64306899	0.44657311	3487.0736	87.847455	74.674552	0.014441847	-0.19311301	5.169434070587158	2.453669786453247	1018748786	822762251	1018748786.80249
117	1.9601601	0.32697903	0.48352544	2262.7908	37.372986	22.268995	-0.20675719	0.71858907	5.084897994995117	-0.23199070990085602	1002505195	922025442	1002505195.932899
119	5.2447958	-1.4037913	2.1538995	4813.7201	75.138748	50.241437	0.87446709	0.50044684	4.206542015075684	-1.4159917831420898	1004770503	558921218	1004770503.572933
120	6.0829405	0.011300149	2.0807282	1263.3425	27.231172	17.401471	-0.42593362	0.47927245	0.1909080147743225	2.396186113357544	1024670460	317039728	1024670460.304754
121	0.94046007	1.096678	2.6453217	6175.242	136.15889	131.73385	0.039912627	0.16886903	3.1770806312561035	3.0291829109191895	1005540124	959909558	1005540124.942265
122	4.5131757	-0.17379359	2.736673	4203.4253	28.53741	24.887435	0.44185986	-0.13445245	2.0328073501586914	-2.3581249713897705	1020808252	963299990	1020808252.980643
123	0.64996012	-0.53496933	2.6347221	1741.3563	57.761188	23.009022	0.02829736	-0.18813874	4.9017510414123535	-2.478739023208618	1017225855	654101849	1017225855.673121
124	4.929657	0.24456071	2.2613033	2305.3971	37.973327	28.824168	0.075038848	-0.10029198	0.46744853258132935	2.0002925395965576	1004483214	381244898	1004483214.363125
125	3.5595286	0.0028791448	0.19954888	1306.4075	17.664333	14.658094	0.0035262969	0.12954984	0.8393853306770325	-2.8709282875061035	1027268816	924095511	1027268816.93209
126	1.943543	-0.84688507	2.5625787	7510.7639	71.34645	58.054358	-0.17938908	0.55600837	3.6810944080352783	-1.2974849939346313	1021891341	886970401	1021891341.908228
127	2.182186	-0.1498199	2.4257661	4938.7428	81.229418	46.543345	-0.24672994	0.3751269	1.4262484312057495	-1.5318272113800049	1009736317	507589936	1009736317.525816
129	6.0919346	-0.51573257	0.94792651	2093.8843	29.944041	17.936555	-0.40484861	0.21148748	0.66057288646698	1.9364142417907715	1009017003	27572036	1009017003.047361
130	2.2096953	0.56785151	0.57633234	1157.3841	29.568324	11.348073	-0.11812097	-0.022997857	3.379157066345215	-0.3725677728652954	1009134511	783901453	1009134511.788787
132	4.2053399	1.2213858	2.4074759	1862.5932	14.108126	13.129438	-0.76273551	0.063264478	2.378709316253662	-1.0106849670410156	1031162293	599299669	1031162293.586484
133	5.6121893	-0.3984147	0.34777532	3435.0251	31.29349	31.087547	0.10234566	-0.036484411	4.0647687911987305	-1.949825644493103	1031513547	98081946	1031513547.11469
136	0.033814742	-0.65855387	1.4639607	605.91953	12.641669	12.264819	0.44742777	-0.2837375	2.7695841789245605	0.9755635857582092	1026640126	847845078	1026640126.841864
137	3.830283	0.24040831	2.468018	721.6065	28.647224	26.967862	0.39775046	-0.30744852	2.1782119274139404	0.9722302556037903	1016060960	869002700	1016060960.880816
138	1.5199025	-0.69543439	2.3349676	5875.8786	117.60749	114.56842	-0.0048496867	-0.0096959168	6.079113483428955	0.14432671666145325	1025581880	408568978	1025581880.42688
140	0.78230303	-0.84910351	0.82161027	1079.2002	24.975547	9.1780567	-0.099929778	-0.10706227	3.499722957611084	-1.4986886978149414	1022822197	301938534	1022822197.322436
141	1.1965535	0.24511982	0.32508596	1128.5088	46.259652	37.659472	-0.68953648	0.25247108	3.3283679485321045	2.836977481842041	1009152943	307916760	1009152943.297558
142	2.9709715	-0.39500069	0.68056698	1887.2516	73.854339	56.845647	-0.052885043	0.37723123	5.526576519012451	-2.4673752784729004	1005980659	849848151	1005980659.86124
143	3.6275192	0.26642932	0.43285263	2990.7953	46.252889	31.814192	0.45013241	-0.037864647	5.000977516174316	-0.42014485597610474	1018347554	260803342	1018347554.245899
144	5.6133627	-0.52118174	0.52467596	3580.5175	64.808754	39.1412	-0.3081901	-0.050428722	4.365675926208496	-2.4239532947540283	1010292197	664385915	1010292197.677985
145	3.3895393	-1.0321774	0.48062619	2119.4895	37.673947	30.071449	-0.060182738	0.0098105879	3.3858258724212646	-1.3563872575759888	1022176508	633017898	1022176508.65102
147	2.8767566	-1.2863585	0.52244457	2136.2951	32.222035	20.213843	0.8006192	-0.051750468	5.841212749481201	-0.25144556164741516	1018548023	950711966	1018548023.966923
148	1.3743873	-0.027304748	2.9574961	6106.2938	92.085126	74.599069	0.048193137	-0.25352483	1.351671814918518	0.3673035204410553	1020024720	161517978	1020024720.143799
149	3.5306912	1.038071	2.7873656	6538.3012	77.468551	57.883262	0.1751717	-0.35962078	4.669888973236084	3.0788815021514893	1006100937	183526754	1006100937.163696
150	0.88619357	0.59157625	2.4607758	1145.4027	27.272708	23.780931	-0.22339931	-0.36683553	5.763485908508301	-0.2918550968170166	1007572679	508004785	1007572679.5153
151	1.7695876	-0.21223209	0.98853725	3510.8632	38.689029	35.411156	0.1803378	0.14508344	1.1319758892059326	-0.876782238483429	1005170927	383812428	1005170927.401925
152	3.049975	0.7904098	2.415586	2426.4108	24.317182	19.305221	-0.098920372	0.04901961	3.7545206546783447	-1.715550184249878	1018332254	882065535	1018332254.86221
153	5.0299887	-0.97254831	2.7485366	4163.9731	58.314641	45.302012	0.11994857	-0.25113089	0.8797388076782227	1.0551822185516357	1020809860	841553926	1020809860.861661
154	2.3980793	0.11526319	0.90463043	1224.1034	33.625667	20.461115	-0.67220328	-0.42375154	2.0874345302581787	-1.9452698230743408	1010357206	188764811	1010357206.200419
156	4.3207827	0.14766573	1.3797745	2092.7222	84.101447	58.694204	0.047159048	0.032171754	4.522098064422607	2.618730306625366	1007654791	743744493	1007654791.72522
157	0.90326068	0.11035064	2.2825544	1797.5824	46.526415	44.609628	0.19342816	0.0062022494	1.0456370115280151	1.212925672531128	1001115402	775125504	1001115402.787842
158	6.0157148	-1.006307	2.9199146	2570.0644	26.038792	25.702475	0.025818224	0.1872266	2.462257146835327	-1.5823947191238403	1016529270	167821646	1016529270.185608
160	2.3468245	-1.2363433	1.9314452	1311.4147	28.107368	21.869058	0.27856361	0.40627837	5.79290771484375	-0.6285969018936157	1021163683	745669484	1021163683.752534
161	4.310392	1.0578254	2.6784226	1331.7926	14.8917	11.856786	-0.16197791	0.21870028	0.5816438794136047	1.7159167528152466	1009710016	690398932	1009710016.678224
163	3.9782068	0.741913	2.8015969	12255.371	111.32267	78.861468	0.38968181	0.0075464871	4.8169684410095215	0.7851852774620056	1013172930	579074860	1013172930.557418
164	1.7783921	0.37017604	0.3133356	6699.8279	42.98091	42.427236	-0.12474005	0.52232609	5.519590377807617	1.6957199573516846	1009775933	707295656	1009775933.688426
166	2.9558267	-0.25724981	1.0674687	747.36598	25.055175	25.010195	0.12309081	-0.075550236	1.4785670042037964	1.3416639566421509	1016463403	702429533	1016463403.718226
167	1.1766041	0.33065566	2.8386221	6826.372	71.003582	66.663408	0.11631844	0.22471389	5.1716628074646	2.9485301971435547	1014330860	459871650	1014330860.442416
168	3.0853358	0.35548062	2.8557617	9124.1129	73.022424	58.085733	0.012157075	0.06756349	2.089768409729004	0.13268743455410004	1000846504	859234810	1000846504.841404
170	0.79819966	0.41391916	2.7180612	10727.206	75.780824	62.595377	-0.091994383	-0.33610952	1.207855224609375	-2.0770316123962402	1019765290	840586782	1019765290.820343
171	5.8382931	-0.26658126	2.9833028	954.61613	13.991891	7.9744418	0.37717514	0.063950736	4.499933242797852	-1.7411514520645142	1021136916	81370234	1021136916.075405
172	0.20320466	-1.1140683	2.5441607	3758.6339	31.633358	17.210755	-0.24733281	0.16974501	2.43739652633667	-1.484290599822998	1031436789	209594131	1031436789.226363
173	4.551773	0.57638604	0.83371436	5211.0118	79.273596	73.746864	0.0010013152	0.18489654	4.901589870452881	-2.6566646099090576	1008695533	146366835	1008695533.125384
174	0.61230462	0.64064238	0.35073974	570.37783	37.81211	23.595024	-0.11351683	0.099293911	1.2745704650878906	2.6090962886810303	1019692834	507346392	1019692834.49292
175	4.1832452	0.9155196	0.53731551	2104.4483	28.167884	17.65767	0.095037283	-0.10951681	1.622961163520813	-0.40317338705062866	1030762823	746782422	1030762823.726929
176	1.7550028	0.14338984	2.1171866	2380.5246	59.560965	24.124478	0.027209459	0.37231317	2.108083486557007	0.2906467318534851	1000906202	113538861	1000906202.095849
177	0.25007206	-0.98847519	0.57958481	1281.2696	11.076296	10.709825	0.013206399	-0.53148085	5.838710308074951	2.5020649433135986	1025838875	775796175	1025838875.794047
178	3.6417791	-1.182572	2.2709336	3825.8238	29.350748	29.260033	-0.18930979	0.81684401	5.907876014709473	-0.6949041485786438	1000115465	187793255	1000115465.205802
179	5.5235835	-0.29574636	0.93091304	700.87967	41.044076	13.232198	-0.0017132901	-0.66783093	3.860853910446167	3.0306878089904785	1023001700	289906740	1023001700.283087
180	5.7377914	-0.052962346	2.3695805	3060.5151	39.857654	37.314738	-0.15756349	0.025383384	3.8680825233459473	1.333691954612732	1010870200	477850199	1010870200.462916
181	4.0681731	0.52424106	2.3427968	3003.9321	54.843819	47.465063	-0.22974483	0.33471699	2.2395553588867188	-2.4540610313415527	1030239927	139144540	1030239927.120383
182	1.3251439	-0.49135838	2.5570403	5075.5868	66.025538	47.451025	0.059570249	-0.012402049	2.3142426013946533	1.484352469444275	1020928392	272832751	1020928392.291967
183	1.895599	-0.47743272	1.8330318	760.54177	8.7162368	8.4259194	-0.29528081	0.03132789	1.1277729272842407	1.3835684061050415	1004054001	576619387	1004054001.597277
184	1.5301937	0.08829681	0.33105021	1144.2157	42.405645	33.95713	0.19768121	-0.66192611	0.8612616658210754	2.5282227993011475	1009691778	804307938	1009691778.786926
